wavenumber_cm1,reflectance_input,reflectance_hampel_cleaned,reflectance_smoothed,baseline,detrended_residual,amplitude_envelope,normalized_fringe,is_hampel_outlier
2106.85,18.70737501,18.70737501,18.71912174753163,17.8341037996699,0.8850179478617299,0.8489001988765332,0.6517633838965429,0
2107.332,18.71032554,18.71032554,18.716160161130844,17.835041879254476,0.8811182818763683,0.8448295378577455,0.6520212981901448,0
2107.814,18.71997052,18.71997052,18.710929522461345,17.83597943498358,0.8749500874777638,0.8406499118555834,0.6506589701097254,0
2108.296,18.71229573,18.71229573,18.70542450787488,17.836916467071052,0.8685080408038282,0.8363761444919172,0.6491497540874426,0
2108.778,18.7057137,18.7057137,18.70090920800891,17.83785297573072,0.8630562322781898,0.8320103686489864,0.6484510243982895,0
2109.26,18.68848289,18.68848289,18.69703716081702,17.838788961176416,0.8582481996406024,0.8275412835043473,0.6483193019916837,0
2109.743,18.69251695,18.69251695,18.69500758818871,17.83972636387192,0.8552812243167871,0.822980570916929,0.6496754411717189,0
2110.225,18.69234363,18.69234363,18.691795343899727,17.84066130244678,0.8511340414529478,0.8183325119582845,0.6502040496567815,0
2110.707,18.69304571,18.69304571,18.691172281170076,17.841595718449607,0.8495765627204683,0.8135826186939151,0.6528362860190957,0
2111.189,18.67158483,18.67158483,18.690420506665333,17.842529612094243,0.8478908945710906,0.8087501331808422,0.6554668781877322,0
2111.671,18.6930242,18.6930242,18.691787656168437,17.84346298359452,0.8483246725739164,0.8038318482803057,0.6598694160625631,0
2112.153,18.68245344,18.68245344,18.690835459113845,17.844395833164263,0.8464396259495821,0.7988363908590734,0.6625534977797765,0
2112.635,18.68999492,18.68999492,18.68957944549175,17.845328161017317,0.8442512844744314,0.793766350887225,0.6650927511266144,0
2113.117,18.69235228,18.69235228,18.69106749285036,17.846259967367505,0.8448075254828566,0.7886285090126637,0.6699259578990614,0
2113.6,18.70303154,18.70303154,18.691579016348236,17.847193184013616,0.8443858323346198,0.7834318313104767,0.6740836135336974,0
2114.082,18.69668465,18.69668465,18.69139104646592,17.84812394691873,0.8432670995471909,0.7781745181391658,0.6777832285416183,0
2114.564,18.68833799,18.68833799,18.689030756642453,17.849054188962928,0.8399765676795248,0.7728489075298117,0.6798151342995157,0
2115.046,18.70704963,18.70704963,18.686883679620546,17.849983910360034,0.836899769260512,0.7674650403511654,0.682103927039943,0
2115.528,18.66680191,18.66680191,18.683289114269126,17.85091311132389,0.8323760029452352,0.7620057319247069,0.6832915088513207,0
2116.01,18.69999716,18.69999716,18.679979850928166,17.851841792068328,0.8281380588598388,0.7564736261820987,0.6848020883227491,0
2116.492,18.65782385,18.65782385,18.676217595439443,17.852769952807176,0.8234476426322672,0.7508894408068045,0.6860016237404893,0
2116.974,18.67030945,18.67030945,18.670976261454484,17.85369759375427,0.8172786677002151,0.7452386451608917,0.6860252862706989,0
2117.457,18.67650351,18.67650351,18.664910612873246,17.854626638071807,0.8102839748014397,0.7395270487874007,0.6853995419829607,0
2117.938,18.6465725,18.6465725,18.65989468988861,17.855551317128523,0.804343372760087,0.733760192497919,0.6857256856876931,0
2118.421,18.64707985,18.64707985,18.655326768234474,17.856479320777566,0.7988474474569074,0.7279449176917813,0.6864898956878034,0
2118.903,18.64380792,18.64380792,18.64998754575,17.857404883619562,0.7925826621304388,0.7220719703238188,0.6866478771657512,0
2119.385,18.64726526,18.64726526,18.64393490650515,17.858329927739412,0.7856049787657398,0.7161497874577653,0.6862260421089237,0
2119.867,18.63632331,18.63632331,18.63708685361205,17.85925445335095,0.7778324002611008,0.7101856170406716,0.6851296273287826,0
2120.349,18.64734309,18.64734309,18.632967050320122,17.86017846066801,0.7727885896521123,0.7041710722063056,0.6865173904653553,0
2120.831,18.63806982,18.63806982,18.6277507531315,17.86110194990442,0.7666488032270813,0.6981366309877504,0.6869550796193329,0
2121.313,18.60418397,18.60418397,18.621427161212573,17.862024921274017,0.7594022399385558,0.6920725203119847,0.6864178101315491,0
2121.795,18.62785291,18.62785291,18.613789157642778,17.862947374990632,0.7508417826521452,0.686007861857515,0.6846590993417114,0
2122.278,18.61965265,18.61965265,18.608640921546016,17.863871223461242,0.7447696980847738,0.6799417392503104,0.6851873281463771,0
2122.76,18.59930818,18.59930818,18.604274850473768,17.864792641440538,0.7394822090332305,0.6738788299728821,0.6864588358774149,0
2123.242,18.57880237,18.57880237,18.599380638672525,17.865713542408795,0.73366709626373,0.6678148904790389,0.6872543346129145,0
2123.724,18.58903692,18.58903692,18.593838283360334,17.866633926579848,0.7272043567804864,0.6617481079313129,0.687447846647563,0
2124.206,18.59026335,18.59026335,18.58831059813967,17.867553794167527,0.7207568039721437,0.6556823088901063,0.6876585587283351,0
2124.688,18.59280824,18.59280824,18.585800622984394,17.86847314538567,0.7173274775987224,0.6496241321835785,0.6908063364649654,0
2125.17,18.5780158,18.5780158,18.58099509805141,17.869391980448107,0.7116031176033033,0.6435702001323385,0.6917511685706765,0
2125.652,18.54643366,18.54643366,18.57831036764278,17.870310299568672,0.7080000680741065,0.6375302179084246,0.6948050659495177,0
2126.135,18.59651729,18.59651729,18.575096259447292,17.871230006581662,0.7038662528656303,0.6315025162711996,0.6973715696257797,0
2126.617,18.58584612,18.58584612,18.57096430405337,17.87214729339067,0.6988170106626974,0.6254789898395817,0.6990562805818494,0
2127.099,18.56710467,18.56710467,18.56695459814621,17.87306406489975,0.69389053324646,0.6194679669450326,0.7008849042989838,0
2127.581,18.57094962,18.57094962,18.56312259139564,17.87398032132273,0.6891422700729102,0.6134674274534858,0.7029211219152119,0
2128.063,18.5522644,18.5522644,18.559768275521172,17.874896062873447,0.6848722126477256,0.6074873225992465,0.7054719165546477,0
2128.545,18.5605175,18.5605175,18.553480630094562,17.875811289765736,0.6776693403288263,0.6015177812553582,0.7049742137658095,0
2129.027,18.56125506,18.56125506,18.548319025609434,17.876726002213424,0.6715930233960101,0.5955570242937975,0.7056535296561338,0
2129.509,18.52240431,18.52240431,18.54425206623382,17.87764020043035,0.6666118658034712,0.58960863865292,0.7075074672670401,0
